2017-03-25 16:50:28.693151,25681,4164.4656419754,4172,23.6,100377,,test,,
2017-03-25 16:50:30.064455,43,4.5958995819,4186,23.6,100377,,test,,
2017-03-25 16:50:31.433222,25616,48.1424570084,4195,23.6,100374,,test,,
2017-03-25 16:50:33.061282,6732,4104.5962810516,4190,23.6,100373,,test,,
2017-03-25 16:50:34.420810,8354,3.5164356232,4182,23.6,100381,,test,,
2017-03-25 16:50:36.045216,8528,4105.8474779129,4188,23.6,100374,,test,,
2017-03-25 16:50:37.397410,25686,4.5795440674,4103,23.6,100381,,test,,
2017-03-25 16:50:38.756237,34,48.5145449638,4199,23.6,100379,,test,,
2017-03-25 16:50:40.374590,6824,4134.4696283341,4192,23.6,100376,,test,,
2017-03-25 16:50:41.732648,25618,4.6326994896,4176,23.6,100371,,test,,
2017-03-25 16:50:43.348263,14485,4147.2800850868,4193,23.7,100379,,test,,
2017-03-25 16:50:44.698545,14,4.5795440674,4163,23.6,100377,,test,,
2017-03-25 16:50:46.070153,417,49.3241429329,4158,23.7,100379,,test,,
2017-03-25 16:50:47.445861,25520,48.1383681297,4145,23.6,100382,,test,,
2017-03-25 16:50:48.811258,19,14.3356084824,4148,23.6,100374,,test,,
2017-03-25 16:50:50.180649,25624,114.0838027,4138,23.6,100376,,test,,
2017-03-25 16:50:51.547959,19380,115.0242447853,4133,23.6,100370,,test,,
2017-03-25 16:50:52.922672,708,113.2946491241,4128,23.6,100379,,test,,
2017-03-25 16:50:54.296437,10751,115.7970428467,4120,23.6,100374,,test,,
2017-03-25 16:50:55.925707,6864,4174.2953062058,4126,23.6,100376,,test,,
2017-03-25 16:50:57.296356,25685,4.6122550964,4100,23.6,100376,,test,,
2017-03-25 16:50:58.661232,19,54.1244864464,4143,23.6,100374,,test,,
2017-03-25 16:51:00.085063,8510,227.4111628532,4116,23.6,100381,,test,,
2017-03-25 16:51:01.905706,25681,4154.3824672699,4112,23.6,100377,,test,,
2017-03-25 16:51:03.258192,21886,4.6490550041,4093,23.6,100381,,test,,
2017-03-25 16:51:04.670945,19500,228.7277817726,4096,23.6,100374,,test,,
2017-03-25 16:51:06.031421,15,96.1090922356,4102,23.6,100374,,test,,
2017-03-25 16:51:07.406922,25454,48.7598776817,4094,23.6,100376,,test,,
2017-03-25 16:51:08.769467,25658,48.4491229057,4100,23.6,100374,,test,,
2017-03-25 16:51:10.134519,15,48.4327673912,4092,23.6,100368,,test,,
2017-03-25 16:51:11.499994,6440,47.9502797127,4087,23.6,100373,,test,,
2017-03-25 16:51:12.864829,11015,97.0536231995,4069,23.6,100374,,test,,
2017-03-25 16:51:14.228004,12681,49.3404984474,4072,23.6,100374,,test,,
